,Location,Price,Name,area,Feature2,Feature3,Feature4,Feature5,Feature6,Feature10
758,"Địa chỉ: K356 H89/60 Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng",2 triệu,Cho thuê phòng trọ ngay trung tâm thành phố Đà Nẵng,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 11:15 17/05/2018","Ngày hết hạn: Chủ Nhật, 11:15 20/05/2018",
759,"Địa chỉ: 329 Đường Nguyễn Hữu Thọ, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",3.5 triệu,"Cho thuê phòng trọ tiện nghi, trung tâm 329 Nguyễn Hữu Thọ",32m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 08:26 19/04/2018","Ngày hết hạn: Chủ Nhật, 08:26 22/04/2018",
760,"Địa chỉ: Đường Thanh Tịnh, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",2.3 triệu,Cho thuê nhà trọ mini gần bến xe trung tâm Đà Nẵng,15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 17:41 17/04/2018","Ngày hết hạn: Thứ 6, 17:41 20/04/2018",
761,"Địa chỉ: Quận Hải Châu, Đà Nẵng",2 triệu,Em cần tìm trọ gần khu vực Sơn Trà và Hải Châu,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nam,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 08:51 15/04/2018","Ngày hết hạn: Thứ 6, 08:51 20/04/2018",
762,"Địa chỉ: Phố Phạm Sư Mạnh, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",1.8 triệu,"Cho thuê phòng trọ ở tầng 2, sạch sẽ, thoáng mát, có lối đi riêng, có sân để xe",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nữ,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 08:27 13/04/2018","Ngày hết hạn: Thứ 4, 08:27 18/04/2018",
763,Địa chỉ: 42 Nước Mặn 5 - phường Khuê Mỹ - quận Ngũ Hành Sơn - Đà Nẵng,3.5 triệu,CHO THUÊ PHÒNG TRỌ CAO CẤP GIÁ RẺ - TIỆN NGHI - NHÀ MỚI 100%,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 15:10 09/04/2018","Ngày hết hạn: Thứ 7, 15:10 14/04/2018",
764,"Địa chỉ: Quận Hải Châu, Đà Nẵng",1 triệu,Cần thuê phòng trọ cho nữ ở lâu dài,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nữ,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 09:57 08/04/2018","Ngày hết hạn: Thứ 6, 09:57 13/04/2018",
765,"Địa chỉ: 19 Đường Hàn Thuyên, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",2 triệu,"Cho thuê phòng mới xây cực đẹp, vị trí trung tâm",18m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 21:06 19/03/2018","Ngày hết hạn: Thứ 5, 21:06 29/03/2018",
766,"Địa chỉ: Phường Hải Châu I, Quận Hải Châu, Đà Nẵng",2 triệu,Em là sinh viên muốn tìm 1 phòng trọ hoặc là phòng nhà nguyên căn ở tầm 4 người,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nam,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 22:09 16/03/2018","Ngày hết hạn: Thứ 2, 22:09 26/03/2018",
767,"Địa chỉ: Đường Phan Văn Định, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",1.6 triệu,Cho thuê căn hộ mini hạng sang giá rẻ tại Hòa Khánh,30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 14:54 14/03/2018","Ngày hết hạn: Thứ 7, 14:54 24/03/2018",
768,"Địa chỉ: 10 Đinh Liệt, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",1 triệu,"Cho thuê phòng trọ tiện nghi, an toàn , gần chợ,trường học",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 21:23 20/02/2018","Ngày hết hạn: Thứ 6, 21:23 02/03/2018",
769,"Địa chỉ: Đường Hoàng Diệu, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng",5 triệu,"Chính chủ cho thuê phòng ở tại tòa nhà 5 tầng mặt tiền đường Hoàng Diệu, Đà Nẵng",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 22:08 16/02/2018","Ngày hết hạn: Thứ 2, 22:08 26/02/2018",
770,"Địa chỉ: Đường Hải Phòng, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",1 triệu,CHO THUÊ PHÒNG TRỌ TẠI ĐÀ NẪNG,17m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nữ,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 07:50 04/02/2018","Ngày hết hạn: Thứ 4, 07:50 14/02/2018",
771,"Địa chỉ: Đường Đồng Kè, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",1.5 triệu,"Cho thuê phòng trọ sinh viên, công nhân, người đi làm",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 20:18 25/01/2018","Ngày hết hạn: Chủ Nhật, 20:18 04/02/2018",
772,"Địa chỉ: K32/H7/10 Phan Đăng Lưu, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",2 triệu,Phòng rọ cho thuê gần cao đẳng Phương Đông,15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 19:20 23/01/2018","Ngày hết hạn: Thứ 6, 19:20 02/02/2018",
773,"Địa chỉ: Đường Trần Văn Giảng, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",2 triệu,"Cho thuê phòng trọ mới xây: Vị trí thuận lợi, an ninh tốt, giá cả hợp lý",21m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 10:36 22/01/2018","Ngày hết hạn: Thứ 5, 10:36 01/02/2018",
774,"Địa chỉ: Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",3.5 triệu,"Cho thuê phòng trọ lô 27 Trần Bạch Đằng, Ngũ Hành Sơn",16m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 09:16 13/01/2018","Ngày hết hạn: Thứ 3, 09:16 23/01/2018",
775,"Địa chỉ: Đường An Tư Công Chúa, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",3.5 triệu,Cho thuê phòng ở đầy đủ tiện nghi giá rẻ,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 12:35 08/01/2018","Ngày hết hạn: Thứ 5, 12:35 18/01/2018",
776,Địa chỉ: Số 72 đường An Nhơn 1-Sơn Trà-Đà Nẵng,3 triệu,"Cho thuê phòng trọ,khu dân cư mới, Số 72 đường An Nhơn 1, Sơn Trà-Đà Nẵng",35m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 18:29 07/01/2018","Ngày hết hạn: Thứ 4, 18:29 17/01/2018",
777,"Địa chỉ: 82/83B Đường Nguyễn Lương Bằng, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",1.5 triệu,PHÒNG TRỌ MỚI XÂY XONG CHO THUÊ: P 16m2 và P 32m2,16m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 00:44 06/01/2018","Ngày hết hạn: Thứ 3, 00:44 16/01/2018",
778,"Địa chỉ: 76 Đường Chu Mạnh Trinh, Quận Hải Châu, Đà Nẵng",1.4 triệu,Cho thuê phòng trọ gần Đại học ngoại ngữ Đà Nẵng,16m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 18:51 04/01/2018","Ngày hết hạn: Chủ Nhật, 18:51 14/01/2018",
779,"Địa chỉ: Số 65, Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",4.5 triệu,Phòng trọ khu vực trung tâm Thành Phố Đà Nẵng,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 19:13 16/12/2017","Ngày hết hạn: Thứ 3, 19:13 26/12/2017",
780,"Địa chỉ: Đường Bàu Hạt 2, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng",800.000 đ,"Phòng 800k gần big C, trường ĐH Kỹ thuật Y Dược Đà Nẵng",10m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nữ,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 13:46 16/12/2017","Ngày hết hạn: Thứ 3, 13:46 26/12/2017",
781,"Địa chỉ: 247 Phố Phan Đăng Lưu, Quận Cẩm Lệ, Đà Nẵng",1.8 triệu,"CHO THUÊ PHÒNG TRỌ MỚI XÂY, NGOÀI MẶT ĐƯỜNG, TIỆN XE CỘ ĐI LẠI",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 09:37 14/12/2017","Ngày hết hạn: Chủ Nhật, 09:37 24/12/2017",
782,"Địa chỉ: Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",4.5 triệu,Cho thuê phòng VIP - SÀN GỖ khu vực trung tâm Đà Nẵng,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 10:48 04/12/2017","Ngày hết hạn: Thứ 5, 10:48 14/12/2017",
783,"Địa chỉ: Phố Thi Sách, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",2.5 triệu,"Phòng trọ 35m2 có gác, mới sửa lại, cách sân bay 100m",35m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 22:23 01/12/2017","Ngày hết hạn: Thứ 2, 22:23 11/12/2017",
784,"Địa chỉ: Phố Phó Đức Chính, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",397.000 đ,Cho thuê phòng trọ Mân Thái - Sơn Trà giá rẻ,10m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nữ,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 14:26 29/11/2017","Ngày hết hạn: Thứ 7, 14:26 09/12/2017",
785,"Địa chỉ: Đường Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",2 triệu,"Nhà trọ, phòng trọ cho thuê Hòa Cường Bắc, Hải Châu, Đà Nẵng",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 11:10 10/11/2017","Ngày hết hạn: Thứ 2, 11:10 20/11/2017",
786,"Địa chỉ: Số 41, Đường Trần Huy Liệu, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",1.7 triệu,"Cho thuê phòng trọ, 42m2, thoáng, an ninh",42m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 16:51 07/11/2017","Ngày hết hạn: Thứ 6, 16:51 17/11/2017",
787,"Địa chỉ: 100-Đường Nguyễn Huy Tưởng, Quận Liên Chiểu, Đà Nẵng",1.4 triệu,Cho thuê phòng trọ tại đường Nguyễn Huy Tưởng,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 22:04 31/10/2017","Ngày hết hạn: Thứ 6, 22:04 10/11/2017",
788,"Địa chỉ: Đường Cù Chính Lan, Phường An Khê, Quận Thanh Khê, Đà Nẵng",4 triệu,Cho thuê phòng trọ đường Cù Chính Lan đi vào đường 5.5m,30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 17:23 30/10/2017","Ngày hết hạn: Thứ 5, 17:23 09/11/2017",
789,"Địa chỉ: 24 Đường An Thượng 1, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",2.8 triệu,Nhà nghỉ Đà Nẵng cho thuê trọ giá rẻ,15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 14:40 25/10/2017","Ngày hết hạn: Thứ 7, 14:40 04/11/2017",
790,"Địa chỉ: 94 Đường Xuân Thủy, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",1.7 triệu,CHO THUÊ NHÀ TRỌ - 94 XUÂN THUỶ- ĐÀ NẴNG,18m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 20:32 23/10/2017","Ngày hết hạn: Thứ 5, 20:32 02/11/2017",
791,"Địa chỉ: Kiệt Đường Huỳnh Ngọc Huệ, Quận Thanh Khê, Đà Nẵng",4 triệu,"Cho thuê nhà kho, xưởng hoặc nhà nguyên căn ở trọ",60m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 21:27 07/10/2017","Ngày hết hạn: Thứ 3, 21:27 17/10/2017",
792,"Địa chỉ: Đường Cao Sơn 8 Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",2 triệu,"Cần cho thuê dãy trọ mới xây trên đường Cao Sơn 8, Ngũ Hành Sơn.TPĐN",16m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 09:17 23/09/2017","Ngày hết hạn: Thứ 3, 09:17 03/10/2017",
793,"Địa chỉ: Đường Chơn Tâm3, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",1.4 triệu,"Phòng trọ cho thuê sạch sẽ,mát mẽ,mới xây",15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 13:45 28/08/2017","Ngày hết hạn: Thứ 5, 13:45 07/09/2017",
794,"Địa chỉ: Nguyễn Đăng Giai, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng",1 triệu,"Phòng có máy lạnh gần núi, gần biển Sơn Trà",600m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 17:45 15/07/2017","Ngày hết hạn: Thứ 3, 17:45 25/07/2017",
795,"Địa chỉ: 989- Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",2.5 triệu,Cho thuê phòng trọ cao cấp tại Đà Nẵng,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 11:40 17/06/2017","Ngày hết hạn: Thứ 6, 11:41 30/06/2017",
796,"Địa chỉ: 989 Nguyễn Tất Thành, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",2 triệu,"Cho thuê phòng trọ cao cấp, mới 100%",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 21:50 26/05/2017","Ngày hết hạn: Thứ 2, 21:50 05/06/2017",
797,"Địa chỉ: Phạm Viết Chánh, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",1.5 triệu,"Cho thuê chung cư mini, nhà trọ cao cấp, mới xây mặt tiền Phạm Viết Chánh, Đà Nẵng",21m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 11:02 20/05/2017","Ngày hết hạn: Thứ 3, 11:02 30/05/2017",
798,"Địa chỉ: Đồng Kè, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",800.000 đ,Cho thuê phòng trọ đường Đồng Kè (đối diện cổng chợ Hoà Khánh),10m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 13:01 18/05/2017","Ngày hết hạn: Chủ Nhật, 13:01 28/05/2017",
799,"Địa chỉ: Phan Trọng Tuệ, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1.6 triệu,Cho thuê phòng trọ mới xây cách Đại học Đông Á 50m,16m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 12:14 03/05/2017","Ngày hết hạn: Thứ 7, 12:14 13/05/2017",
800,"Địa chỉ: 63 Lương Định Của, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",,CHO CĂN HỘ 2 PHÒNG NGỦ - RỘNG RÃI THOÁNG MÁT SẠCH SẼ - KHUÊ TRUNG - TP.ĐÀ NẴNG,50m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 20:35 05/04/2017","Ngày hết hạn: Thứ 7, 20:35 15/04/2017",
801,"Địa chỉ: 62 Phan Trọng Tuệ, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1.6 triệu,Cho thuê Phòng trọ đối diện Đại học Đông Á,16m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nữ,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 15:52 08/02/2017","Ngày hết hạn: Thứ 7, 15:52 18/02/2017",
802,"Địa chỉ: Nguyễn Minh Chấn, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",700.000 đ,"Cho thuê phòng trọ tại Hòa Khánh Nam, Liên Chiểu, Đà Nẵng",12m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 13:36 11/01/2017","Ngày hết hạn: Thứ 7, 13:36 21/01/2017",
803,"Địa chỉ: 640-Trưng Nữ Vương, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng",1.2 triệu,Cho thuê phòng trọ tại 640 Trưng Nữ Vương,15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 09:40 20/12/2016","Ngày hết hạn: Thứ 6, 09:38 30/12/2016",
804,"Địa chỉ: Thái Thị Bôi, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",1.9 triệu,Phòng cho thuê Pro đầy đủ tiện nghi - Trung tâm TP,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 22:29 19/12/2016","Ngày hết hạn: Thứ 4, 00:57 04/01/2017",
805,"Địa chỉ: K131 Lý Thái Tổ, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng",,"Cho thuê phòng trọ giá rẻ Thanh Khê, Đà Nẵng",16m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 13:10 11/12/2016","Ngày hết hạn: Thứ 4, 13:10 21/12/2016",
806,"Địa chỉ: 123/127 Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",2 triệu,"Phòng trọ có gác 25m2 sạch sẽ, thoáng mát",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 08:50 10/12/2016","Ngày hết hạn: Thứ 3, 08:50 20/12/2016",
807,"Địa chỉ: Loseby, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",3 triệu,Cho thuê phòng trọ theo tháng tại Khách Sạn,22m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 10:08 21/11/2016","Ngày hết hạn: Thứ 5, 10:08 01/12/2016",
808,"Địa chỉ: Xuân Đán 2, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng",,"Cho thuê phòng 22 Xuân Đán 2, giá rẻ",30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 15:05 18/11/2016","Ngày hết hạn: Thứ 2, 15:05 28/11/2016",
809,"Địa chỉ: 45 Hà Đặc, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",3.5 triệu,Cho thuê phòng trọ cao cấp gần biển Mỹ Khê,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 09:47 09/11/2016","Ngày hết hạn: Thứ 7, 09:47 19/11/2016",
810,"Địa chỉ: Đường 5, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng",900.000 đ,CHO THUÊ PHÒNG TRỌ TẠI KHU CÔNG NGHIỆP HÒA KHÁNH,15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 09:40 01/11/2016","Ngày hết hạn: Thứ 6, 09:40 11/11/2016",
811,"Địa chỉ: Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng",700.000 đ,"Cho thuê nhà trọ mini có sân rộng giá 700k/ tháng, đường Nam Kỳ Khởi Nghĩa",30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 22:37 21/10/2016","Ngày hết hạn: Thứ 2, 22:37 31/10/2016",
812,"Địa chỉ: Phan Văn Định, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",1.500 đ,"Cho thuê phòng khách sạn siêu sang, giá siêu rẻ",30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 08:24 14/10/2016","Ngày hết hạn: Thứ 2, 08:24 24/10/2016",
813,"Địa chỉ: Võ Chí Công, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",600.000 đ,"2 phòng mới xây - 12m2 - đường Nguyễn Tuyển, Phường Hòa Hải, Quận Ngũ Hành Sơn, TP.Đà Nẵng",12m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 16:45 06/10/2016","Ngày hết hạn: Chủ Nhật, 16:45 16/10/2016",
814,"Địa chỉ: Ca Văn Thỉnh, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",1 triệu,Cần thuê phòng trọ hướng tây bắc tại Đà Nẵng. Ai chỉ mình nếu thuê được sẽ hậu tạ,10m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 20:13 01/10/2016","Ngày hết hạn: Thứ 3, 20:13 11/10/2016",
